Date,Plant_ID,State,Generation_MWh
2021-04-13 0:00:00,P20,Rajasthan,13921.32
2021-04-14 0:00:00,P1,Maharashtra,31396.19
2021-04-14 0:00:00,P2,Maharashtra,20846.59
2021-04-14 0:00:00,P3,Maharashtra,27673.98
2021-04-14 0:00:00,P4,Maharashtra,14260.33
2021-04-14 0:00:00,P5,Gujarat,41287.03
2021-04-14 0:00:00,P6,Gujarat,17275.02
2021-04-14 0:00:00,P7,Gujarat,27450.55
2021-04-14 0:00:00,P8,Gujarat,13545.33
2021-04-14 0:00:00,P9,Tamil Nadu,34678.31
2021-04-14 0:00:00,P10,Tamil Nadu,15307.2
2021-04-14 0:00:00,P11,Tamil Nadu,24648.32
2021-04-14 0:00:00,P12,Tamil Nadu,12662.15
2021-04-14 0:00:00,P13,Karnataka,37805.53
2021-04-14 0:00:00,P14,Karnataka,21270.41
2021-04-14 0:00:00,P15,Karnataka,26340.23
2021-04-14 0:00:00,P16,Karnataka,12284.97
2021-04-14 0:00:00,P17,Rajasthan,41304.99
2021-04-14 0:00:00,P18,Rajasthan,21458.92
2021-04-14 0:00:00,P19,Rajasthan,25619.14
2021-04-14 0:00:00,P20,Rajasthan,13658.29
2021-04-15 0:00:00,P1,Maharashtra,35460.36
2021-04-15 0:00:00,P2,Maharashtra,16055.43
2021-04-15 0:00:00,P3,Maharashtra,26092.63
2021-04-15 0:00:00,P4,Maharashtra,13104.88
2021-04-15 0:00:00,P5,Gujarat,35296.69
2021-04-15 0:00:00,P6,Gujarat,19802.22
2021-04-15 0:00:00,P7,Gujarat,26877.86
2021-04-15 0:00:00,P8,Gujarat,14283.14
2021-04-15 0:00:00,P9,Tamil Nadu,35045.26
2021-04-15 0:00:00,P10,Tamil Nadu,16079.06
2021-04-15 0:00:00,P11,Tamil Nadu,28078.18
2021-04-15 0:00:00,P12,Tamil Nadu,13066.09
2021-04-15 0:00:00,P13,Karnataka,39742.95
2021-04-15 0:00:00,P14,Karnataka,16516.59
2021-04-15 0:00:00,P15,Karnataka,26535.17
2021-04-15 0:00:00,P16,Karnataka,13777.68
2021-04-15 0:00:00,P17,Rajasthan,34103.72
2021-04-15 0:00:00,P18,Rajasthan,19112.46
2021-04-15 0:00:00,P19,Rajasthan,25398.8
2021-04-15 0:00:00,P20,Rajasthan,14192.53
2021-04-16 0:00:00,P1,Maharashtra,34476.2
2021-04-16 0:00:00,P2,Maharashtra,20890.18
2021-04-16 0:00:00,P3,Maharashtra,28033.03
2021-04-16 0:00:00,P4,Maharashtra,14129.91
2021-04-16 0:00:00,P5,Gujarat,40360.3
2021-04-16 0:00:00,P6,Gujarat,17654.77
2021-04-16 0:00:00,P7,Gujarat,24717.89
2021-04-16 0:00:00,P8,Gujarat,14163.37
2021-04-16 0:00:00,P9,Tamil Nadu,37490.49
2021-04-16 0:00:00,P10,Tamil Nadu,16476.11
2021-04-16 0:00:00,P11,Tamil Nadu,27028.46
2021-04-16 0:00:00,P12,Tamil Nadu,12504.47
2021-04-16 0:00:00,P13,Karnataka,30959.16
2021-04-16 0:00:00,P14,Karnataka,20448.6
2021-04-16 0:00:00,P15,Karnataka,25218.94
2021-04-16 0:00:00,P16,Karnataka,13046.09
2021-04-16 0:00:00,P17,Rajasthan,38425.42
2021-04-16 0:00:00,P18,Rajasthan,15216.64
2021-04-16 0:00:00,P19,Rajasthan,24502.89
2021-04-16 0:00:00,P20,Rajasthan,11782.84
2021-04-17 0:00:00,P1,Maharashtra,29299.12
2021-04-17 0:00:00,P2,Maharashtra,18394.36
2021-04-17 0:00:00,P3,Maharashtra,26210.74
2021-04-17 0:00:00,P4,Maharashtra,11960.66
2021-04-17 0:00:00,P5,Gujarat,40838.59
2021-04-17 0:00:00,P6,Gujarat,17872.1
2021-04-17 0:00:00,P7,Gujarat,25319.05
2021-04-17 0:00:00,P8,Gujarat,13859.4
2021-04-17 0:00:00,P9,Tamil Nadu,31782.95
2021-04-17 0:00:00,P10,Tamil Nadu,20609.52
2021-04-17 0:00:00,P11,Tamil Nadu,25184.61
2021-04-17 0:00:00,P12,Tamil Nadu,14004.04
2021-04-17 0:00:00,P13,Karnataka,37516.29
2021-04-17 0:00:00,P14,Karnataka,16366.41
2021-04-17 0:00:00,P15,Karnataka,28116.49
2021-04-17 0:00:00,P16,Karnataka,14391.27
2021-04-17 0:00:00,P17,Rajasthan,39729.48
2021-04-17 0:00:00,P18,Rajasthan,14637.63
2021-04-17 0:00:00,P19,Rajasthan,26778.36
2021-04-17 0:00:00,P20,Rajasthan,12334.58
2021-04-18 0:00:00,P1,Maharashtra,31696.58
2021-04-18 0:00:00,P2,Maharashtra,20076.31
2021-04-18 0:00:00,P3,Maharashtra,27280.29
2021-04-18 0:00:00,P4,Maharashtra,12622.91
2021-04-18 0:00:00,P5,Gujarat,32821.46
2021-04-18 0:00:00,P6,Gujarat,16411.42
2021-04-18 0:00:00,P7,Gujarat,25452.56
2021-04-18 0:00:00,P8,Gujarat,13251.16
2021-04-18 0:00:00,P9,Tamil Nadu,28976.71
2021-04-18 0:00:00,P10,Tamil Nadu,16333.17
2021-04-18 0:00:00,P11,Tamil Nadu,26636.55
2021-04-18 0:00:00,P12,Tamil Nadu,11867.6
2021-04-18 0:00:00,P13,Karnataka,42931.06
2021-04-18 0:00:00,P14,Karnataka,17946.01
2021-04-18 0:00:00,P15,Karnataka,28076.97
2021-04-18 0:00:00,P16,Karnataka,13717.71
2021-04-18 0:00:00,P17,Rajasthan,40765.84
2021-04-18 0:00:00,P18,Rajasthan,18538.72
2021-04-18 0:00:00,P19,Rajasthan,24501.27
2021-04-18 0:00:00,P20,Rajasthan,12155.4
2021-04-19 0:00:00,P1,Maharashtra,39256.18
2021-04-19 0:00:00,P2,Maharashtra,15896.75
2021-04-19 0:00:00,P3,Maharashtra,24707.02
2021-04-19 0:00:00,P4,Maharashtra,13235.24
2021-04-19 0:00:00,P5,Gujarat,40306.51
2021-04-19 0:00:00,P6,Gujarat,20050.53
2021-04-19 0:00:00,P7,Gujarat,24804.6
2021-04-19 0:00:00,P8,Gujarat,13876.08
2021-04-19 0:00:00,P9,Tamil Nadu,40408.66
2021-04-19 0:00:00,P10,Tamil Nadu,16859.54
2021-04-19 0:00:00,P11,Tamil Nadu,27945.96
2021-04-19 0:00:00,P12,Tamil Nadu,12994.82
2021-04-19 0:00:00,P13,Karnataka,34021.89
2021-04-19 0:00:00,P14,Karnataka,20801.66
2021-04-19 0:00:00,P15,Karnataka,25202.58
2021-04-19 0:00:00,P16,Karnataka,13331.53
2021-04-19 0:00:00,P17,Rajasthan,41896.45
2021-04-19 0:00:00,P18,Rajasthan,20570.35
2021-04-19 0:00:00,P19,Rajasthan,25654.54
2021-04-19 0:00:00,P20,Rajasthan,13668.23
2021-04-20 0:00:00,P1,Maharashtra,31308.74
2021-04-20 0:00:00,P2,Maharashtra,20520.14
2021-04-20 0:00:00,P3,Maharashtra,27465.84
2021-04-20 0:00:00,P4,Maharashtra,13215.36
2021-04-20 0:00:00,P5,Gujarat,37780.84
2021-04-20 0:00:00,P6,Gujarat,17673.49
2021-04-20 0:00:00,P7,Gujarat,25052.62
2021-04-20 0:00:00,P8,Gujarat,14394.04
2021-04-20 0:00:00,P9,Tamil Nadu,40100.01
2021-04-20 0:00:00,P10,Tamil Nadu,18043.18
2021-04-20 0:00:00,P11,Tamil Nadu,24480.29
2021-04-20 0:00:00,P12,Tamil Nadu,13400.52
2021-04-20 0:00:00,P13,Karnataka,32903.42
2021-04-20 0:00:00,P14,Karnataka,15383
2021-04-20 0:00:00,P15,Karnataka,28482.37
2021-04-20 0:00:00,P16,Karnataka,12021.83
2021-04-20 0:00:00,P17,Rajasthan,39214.15
2021-04-20 0:00:00,P18,Rajasthan,21390.09
2021-04-20 0:00:00,P19,Rajasthan,26789.49
2021-04-20 0:00:00,P20,Rajasthan,12546.94
2021-04-21 0:00:00,P1,Maharashtra,29262.63
2021-04-21 0:00:00,P2,Maharashtra,18667.78
2021-04-21 0:00:00,P3,Maharashtra,25505.93
2021-04-21 0:00:00,P4,Maharashtra,11572.62
2021-04-21 0:00:00,P5,Gujarat,37821.06
2021-04-21 0:00:00,P6,Gujarat,17102.15
2021-04-21 0:00:00,P7,Gujarat,26305.54
2021-04-21 0:00:00,P8,Gujarat,12143.5
2021-04-21 0:00:00,P9,Tamil Nadu,36117.24
2021-04-21 0:00:00,P10,Tamil Nadu,14974.64
2021-04-21 0:00:00,P11,Tamil Nadu,25253.36
2021-04-21 0:00:00,P12,Tamil Nadu,13080.57
2021-04-21 0:00:00,P13,Karnataka,31803.71
2021-04-21 0:00:00,P14,Karnataka,15409.17
2021-04-21 0:00:00,P15,Karnataka,27761.43
2021-04-21 0:00:00,P16,Karnataka,12284.41
2021-04-21 0:00:00,P17,Rajasthan,37460.98
2021-04-21 0:00:00,P18,Rajasthan,18891.42
2021-04-21 0:00:00,P19,Rajasthan,26682.46
2021-04-21 0:00:00,P20,Rajasthan,12925.04
2021-04-22 0:00:00,P1,Maharashtra,39961.35
2021-04-22 0:00:00,P2,Maharashtra,19111.03
2021-04-22 0:00:00,P3,Maharashtra,26448.12
2021-04-22 0:00:00,P4,Maharashtra,13193.99
2021-04-22 0:00:00,P5,Gujarat,33319.3
2021-04-22 0:00:00,P6,Gujarat,20549.93
2021-04-22 0:00:00,P7,Gujarat,24964.87
2021-04-22 0:00:00,P8,Gujarat,13096.72
2021-04-22 0:00:00,P9,Tamil Nadu,30061.5
2021-04-22 0:00:00,P10,Tamil Nadu,16182.94
2021-04-22 0:00:00,P11,Tamil Nadu,28095.41
2021-04-22 0:00:00,P12,Tamil Nadu,12395.06
2021-04-22 0:00:00,P13,Karnataka,34327.11
2021-04-22 0:00:00,P14,Karnataka,19024.56
2021-04-22 0:00:00,P15,Karnataka,25097.46
2021-04-22 0:00:00,P16,Karnataka,11821.17
2021-04-22 0:00:00,P17,Rajasthan,38292.58
2021-04-22 0:00:00,P18,Rajasthan,17906.94
2021-04-22 0:00:00,P19,Rajasthan,25870.16
2021-04-22 0:00:00,P20,Rajasthan,13563.24
2021-04-23 0:00:00,P1,Maharashtra,30162.17
2021-04-23 0:00:00,P2,Maharashtra,20745.26
2021-04-23 0:00:00,P3,Maharashtra,28435.29
2021-04-23 0:00:00,P4,Maharashtra,12253.9
2021-04-23 0:00:00,P5,Gujarat,37791.21
2021-04-23 0:00:00,P6,Gujarat,16920.94
2021-04-23 0:00:00,P7,Gujarat,26117.22
2021-04-23 0:00:00,P8,Gujarat,12287.56
2021-04-23 0:00:00,P9,Tamil Nadu,30977.63
2021-04-23 0:00:00,P10,Tamil Nadu,18559.82
2021-04-23 0:00:00,P11,Tamil Nadu,24894.71
2021-04-23 0:00:00,P12,Tamil Nadu,13588.26
2021-04-23 0:00:00,P13,Karnataka,34606.01
2021-04-23 0:00:00,P14,Karnataka,19852.06
2021-04-23 0:00:00,P15,Karnataka,25818.59
2021-04-23 0:00:00,P16,Karnataka,12505.79
2021-04-23 0:00:00,P17,Rajasthan,39333.25
2021-04-23 0:00:00,P18,Rajasthan,14591.83
2021-04-23 0:00:00,P19,Rajasthan,25123.62
2021-04-23 0:00:00,P20,Rajasthan,14364.3
2021-04-24 0:00:00,P1,Maharashtra,37622.98
2021-04-24 0:00:00,P2,Maharashtra,16642.9
2021-04-24 0:00:00,P3,Maharashtra,24728.95
2021-04-24 0:00:00,P4,Maharashtra,12900.84
2021-04-24 0:00:00,P5,Gujarat,35848.14
2021-04-24 0:00:00,P6,Gujarat,16729.29
2021-04-24 0:00:00,P7,Gujarat,27597.57
2021-04-24 0:00:00,P8,Gujarat,12114.06
2021-04-24 0:00:00,P9,Tamil Nadu,38407.04
2021-04-24 0:00:00,P10,Tamil Nadu,20160.07
2021-04-24 0:00:00,P11,Tamil Nadu,24975.75
2021-04-24 0:00:00,P12,Tamil Nadu,11564.52
2021-04-24 0:00:00,P13,Karnataka,39550.5
2021-04-24 0:00:00,P14,Karnataka,15686.1
2021-04-24 0:00:00,P15,Karnataka,27721.73
2021-04-24 0:00:00,P16,Karnataka,13180.81
2021-04-24 0:00:00,P17,Rajasthan,39321.11
2021-04-24 0:00:00,P18,Rajasthan,14400.33
2021-04-24 0:00:00,P19,Rajasthan,27725.4
2021-04-24 0:00:00,P20,Rajasthan,12406.86
2021-04-25 0:00:00,P1,Maharashtra,40712.7
2021-04-25 0:00:00,P2,Maharashtra,18623.44
2021-04-25 0:00:00,P3,Maharashtra,26134.2
2021-04-25 0:00:00,P4,Maharashtra,11926.64
2021-04-25 0:00:00,P5,Gujarat,33277.81
2021-04-25 0:00:00,P6,Gujarat,18039.38
2021-04-25 0:00:00,P7,Gujarat,27196.34
2021-04-25 0:00:00,P8,Gujarat,11725.92
2021-04-25 0:00:00,P9,Tamil Nadu,30833.25
2021-04-25 0:00:00,P10,Tamil Nadu,21021.84
2021-04-25 0:00:00,P11,Tamil Nadu,26837.95
2021-04-25 0:00:00,P12,Tamil Nadu,13481.62
2021-04-25 0:00:00,P13,Karnataka,39927.66
2021-04-25 0:00:00,P14,Karnataka,16461.89
2021-04-25 0:00:00,P15,Karnataka,27469.54
2021-04-25 0:00:00,P16,Karnataka,13448.94
2021-04-25 0:00:00,P17,Rajasthan,37075.17
2021-04-25 0:00:00,P18,Rajasthan,17197.91
2021-04-25 0:00:00,P19,Rajasthan,25049.69
2021-04-25 0:00:00,P20,Rajasthan,12676.81
2021-04-26 0:00:00,P1,Maharashtra,43154.03
2021-04-26 0:00:00,P2,Maharashtra,20822.76
2021-04-26 0:00:00,P3,Maharashtra,26793.63
2021-04-26 0:00:00,P4,Maharashtra,13335.95
2021-04-26 0:00:00,P5,Gujarat,35645.38
2021-04-26 0:00:00,P6,Gujarat,16406.77
2021-04-26 0:00:00,P7,Gujarat,26352.22
2021-04-26 0:00:00,P8,Gujarat,11537.02
2021-04-26 0:00:00,P9,Tamil Nadu,37741.33
2021-04-26 0:00:00,P10,Tamil Nadu,20727.71
2021-04-26 0:00:00,P11,Tamil Nadu,27555.25
2021-04-26 0:00:00,P12,Tamil Nadu,12739.58
2021-04-26 0:00:00,P13,Karnataka,39092.89
2021-04-26 0:00:00,P14,Karnataka,16670
2021-04-26 0:00:00,P15,Karnataka,28637.28
2021-04-26 0:00:00,P16,Karnataka,13101.16
2021-04-26 0:00:00,P17,Rajasthan,37130.23
2021-04-26 0:00:00,P18,Rajasthan,15004.9
2021-04-26 0:00:00,P19,Rajasthan,27609.56
2021-04-26 0:00:00,P20,Rajasthan,13951.02
2021-04-27 0:00:00,P1,Maharashtra,35305.35
2021-04-27 0:00:00,P2,Maharashtra,19966.87
2021-04-27 0:00:00,P3,Maharashtra,25503.46
2021-04-27 0:00:00,P4,Maharashtra,14100.45
2021-04-27 0:00:00,P5,Gujarat,34977.09
2021-04-27 0:00:00,P6,Gujarat,17154.31
2021-04-27 0:00:00,P7,Gujarat,25988.24
2021-04-27 0:00:00,P8,Gujarat,13693.45
2021-04-27 0:00:00,P9,Tamil Nadu,40764.15
2021-04-27 0:00:00,P10,Tamil Nadu,14873.57
2021-04-27 0:00:00,P11,Tamil Nadu,25458.61
2021-04-27 0:00:00,P12,Tamil Nadu,13616.87
2021-04-27 0:00:00,P13,Karnataka,35810.48
2021-04-27 0:00:00,P14,Karnataka,17621.7
2021-04-27 0:00:00,P15,Karnataka,25446
2021-04-27 0:00:00,P16,Karnataka,14244.67
2021-04-27 0:00:00,P17,Rajasthan,30366.39
2021-04-27 0:00:00,P18,Rajasthan,19423.96
2021-04-27 0:00:00,P19,Rajasthan,27629.5
2021-04-27 0:00:00,P20,Rajasthan,11815.27
2021-04-28 0:00:00,P1,Maharashtra,32012.81
2021-04-28 0:00:00,P2,Maharashtra,15897.58
2021-04-28 0:00:00,P3,Maharashtra,25302.77
2021-04-28 0:00:00,P4,Maharashtra,13925.84
2021-04-28 0:00:00,P5,Gujarat,36287
2021-04-28 0:00:00,P6,Gujarat,18432.83
2021-04-28 0:00:00,P7,Gujarat,27017.72
2021-04-28 0:00:00,P8,Gujarat,12361.57
2021-04-28 0:00:00,P9,Tamil Nadu,29007.89
2021-04-28 0:00:00,P10,Tamil Nadu,20429.21
2021-04-28 0:00:00,P11,Tamil Nadu,28540.13
2021-04-28 0:00:00,P12,Tamil Nadu,13761.91
2021-04-28 0:00:00,P13,Karnataka,34455.07
2021-04-28 0:00:00,P14,Karnataka,16954.1
2021-04-28 0:00:00,P15,Karnataka,27318.24
2021-04-28 0:00:00,P16,Karnataka,14110
2021-04-28 0:00:00,P17,Rajasthan,39246.82
2021-04-28 0:00:00,P18,Rajasthan,18274.18
2021-04-28 0:00:00,P19,Rajasthan,27426.89
2021-04-28 0:00:00,P20,Rajasthan,11970.56
2021-04-29 0:00:00,P1,Maharashtra,40675.52
2021-04-29 0:00:00,P2,Maharashtra,16734.67
2021-04-29 0:00:00,P3,Maharashtra,26547.8
2021-04-29 0:00:00,P4,Maharashtra,12440.21
2021-04-29 0:00:00,P5,Gujarat,34009.97
2021-04-29 0:00:00,P6,Gujarat,17956.73
2021-04-29 0:00:00,P7,Gujarat,24498.82
2021-04-29 0:00:00,P8,Gujarat,13947.99
2021-04-29 0:00:00,P9,Tamil Nadu,29378.85
2021-04-29 0:00:00,P10,Tamil Nadu,18363.63
2021-04-29 0:00:00,P11,Tamil Nadu,25944.88
2021-04-29 0:00:00,P12,Tamil Nadu,13860.18
2021-04-29 0:00:00,P13,Karnataka,34853.89
2021-04-29 0:00:00,P14,Karnataka,18440.39
2021-04-29 0:00:00,P15,Karnataka,25501.8
2021-04-29 0:00:00,P16,Karnataka,13516.34
2021-04-29 0:00:00,P17,Rajasthan,40568.06
2021-04-29 0:00:00,P18,Rajasthan,21074.39
2021-04-29 0:00:00,P19,Rajasthan,27201.69
2021-04-29 0:00:00,P20,Rajasthan,12270.98
2021-04-30 0:00:00,P1,Maharashtra,32413.24
2021-04-30 0:00:00,P2,Maharashtra,15586.23
2021-04-30 0:00:00,P3,Maharashtra,25198.04
2021-04-30 0:00:00,P4,Maharashtra,12254.47
2021-04-30 0:00:00,P5,Gujarat,40220.6
2021-04-30 0:00:00,P6,Gujarat,14764.42
2021-04-30 0:00:00,P7,Gujarat,27232.11
2021-04-30 0:00:00,P8,Gujarat,14275.69
2021-04-30 0:00:00,P9,Tamil Nadu,29978.01
2021-04-30 0:00:00,P10,Tamil Nadu,17695.82
2021-04-30 0:00:00,P11,Tamil Nadu,27100.98
2021-04-30 0:00:00,P12,Tamil Nadu,13355.73
2021-04-30 0:00:00,P13,Karnataka,36447.89
2021-04-30 0:00:00,P14,Karnataka,16158.81
2021-04-30 0:00:00,P15,Karnataka,27737.23
2021-04-30 0:00:00,P16,Karnataka,13506.35
2021-04-30 0:00:00,P17,Rajasthan,37541.28
2021-04-30 0:00:00,P18,Rajasthan,21372.83
2021-04-30 0:00:00,P19,Rajasthan,28125.95
2021-04-30 0:00:00,P20,Rajasthan,11619.18
2021-05-01 0:00:00,P1,Maharashtra,32215.61
2021-05-01 0:00:00,P2,Maharashtra,20091.62
2021-05-01 0:00:00,P3,Maharashtra,25513.81
2021-05-01 0:00:00,P4,Maharashtra,13505.25
2021-05-01 0:00:00,P5,Gujarat,28831.71
2021-05-01 0:00:00,P6,Gujarat,18904.63
2021-05-01 0:00:00,P7,Gujarat,27664.72
2021-05-01 0:00:00,P8,Gujarat,13595.68
2021-05-01 0:00:00,P9,Tamil Nadu,28852.39
2021-05-01 0:00:00,P10,Tamil Nadu,15948.64
2021-05-01 0:00:00,P11,Tamil Nadu,24527.58
2021-05-01 0:00:00,P12,Tamil Nadu,14018.51
2021-05-01 0:00:00,P13,Karnataka,38475.25
2021-05-01 0:00:00,P14,Karnataka,15052.62
2021-05-01 0:00:00,P15,Karnataka,25017.97
2021-05-01 0:00:00,P16,Karnataka,13782.62
2021-05-01 0:00:00,P17,Rajasthan,29967.43
2021-05-01 0:00:00,P18,Rajasthan,16799.44
2021-05-01 0:00:00,P19,Rajasthan,25833.59
2021-05-01 0:00:00,P20,Rajasthan,13183.33
2021-05-02 0:00:00,P1,Maharashtra,42444.77
2021-05-02 0:00:00,P2,Maharashtra,17328.31
2021-05-02 0:00:00,P3,Maharashtra,27084.14
2021-05-02 0:00:00,P4,Maharashtra,11698.63
2021-05-02 0:00:00,P5,Gujarat,38089.92
2021-05-02 0:00:00,P6,Gujarat,17092.8
2021-05-02 0:00:00,P7,Gujarat,27846.34
2021-05-02 0:00:00,P8,Gujarat,14334.52
2021-05-02 0:00:00,P9,Tamil Nadu,42919.58
2021-05-02 0:00:00,P10,Tamil Nadu,19382.3
2021-05-02 0:00:00,P11,Tamil Nadu,24894.46
2021-05-02 0:00:00,P12,Tamil Nadu,12914.37
2021-05-02 0:00:00,P13,Karnataka,33802.97
2021-05-02 0:00:00,P14,Karnataka,19991.14
2021-05-02 0:00:00,P15,Karnataka,26673.37
2021-05-02 0:00:00,P16,Karnataka,14143.55
2021-05-02 0:00:00,P17,Rajasthan,31676.95
2021-05-02 0:00:00,P18,Rajasthan,21341.35
2021-05-02 0:00:00,P19,Rajasthan,27001.61
2021-05-02 0:00:00,P20,Rajasthan,14212.25
2021-05-03 0:00:00,P1,Maharashtra,38477.52
2021-05-03 0:00:00,P2,Maharashtra,21598.2
2021-05-03 0:00:00,P3,Maharashtra,28476.38
2021-05-03 0:00:00,P4,Maharashtra,12474.37
2021-05-03 0:00:00,P5,Gujarat,29099.85
2021-05-03 0:00:00,P6,Gujarat,18051.52
2021-05-03 0:00:00,P7,Gujarat,27849.66
2021-05-03 0:00:00,P8,Gujarat,13348.81
2021-05-03 0:00:00,P9,Tamil Nadu,37808.88
2021-05-03 0:00:00,P10,Tamil Nadu,21374.34
2021-05-03 0:00:00,P11,Tamil Nadu,28749.33
2021-05-03 0:00:00,P12,Tamil Nadu,14266.25
2021-05-03 0:00:00,P13,Karnataka,38830.02
2021-05-03 0:00:00,P14,Karnataka,15826.91
2021-05-03 0:00:00,P15,Karnataka,26647.64
2021-05-03 0:00:00,P16,Karnataka,13510.24
2021-05-03 0:00:00,P17,Rajasthan,34054.53
2021-05-03 0:00:00,P18,Rajasthan,15102.83
2021-05-03 0:00:00,P19,Rajasthan,26182.67
2021-05-03 0:00:00,P20,Rajasthan,14045.52
2021-05-04 0:00:00,P1,Maharashtra,33727.92
2021-05-04 0:00:00,P2,Maharashtra,16241.31
2021-05-04 0:00:00,P3,Maharashtra,26564.74
2021-05-04 0:00:00,P4,Maharashtra,12214.6
2021-05-04 0:00:00,P5,Gujarat,29398.46
2021-05-04 0:00:00,P6,Gujarat,15284.59
2021-05-04 0:00:00,P7,Gujarat,28054.52
2021-05-04 0:00:00,P8,Gujarat,13425.36
2021-05-04 0:00:00,P9,Tamil Nadu,38231.31
2021-05-04 0:00:00,P10,Tamil Nadu,15955.07
2021-05-04 0:00:00,P11,Tamil Nadu,26676.3
2021-05-04 0:00:00,P12,Tamil Nadu,14239.22
2021-05-04 0:00:00,P13,Karnataka,40586
2021-05-04 0:00:00,P14,Karnataka,21035.35
2021-05-04 0:00:00,P15,Karnataka,27814.77
2021-05-04 0:00:00,P16,Karnataka,12979.46
2021-05-04 0:00:00,P17,Rajasthan,36276.93
2021-05-04 0:00:00,P18,Rajasthan,17890.1
2021-05-04 0:00:00,P19,Rajasthan,25374.36
2021-05-04 0:00:00,P20,Rajasthan,12416.82
2021-05-05 0:00:00,P1,Maharashtra,31985.86
2021-05-05 0:00:00,P2,Maharashtra,19650.28
2021-05-05 0:00:00,P3,Maharashtra,25134.3
2021-05-05 0:00:00,P4,Maharashtra,13283.65
2021-05-05 0:00:00,P5,Gujarat,41383.95
2021-05-05 0:00:00,P6,Gujarat,21426.36
2021-05-05 0:00:00,P7,Gujarat,24816.27
2021-05-05 0:00:00,P8,Gujarat,13921.69
2021-05-05 0:00:00,P9,Tamil Nadu,32881.69
2021-05-05 0:00:00,P10,Tamil Nadu,21037.96
2021-05-05 0:00:00,P11,Tamil Nadu,25117.25
2021-05-05 0:00:00,P12,Tamil Nadu,14276.32
2021-05-05 0:00:00,P13,Karnataka,40976.95
2021-05-05 0:00:00,P14,Karnataka,20525.89
2021-05-05 0:00:00,P15,Karnataka,27738.13
2021-05-05 0:00:00,P16,Karnataka,11930
2021-05-05 0:00:00,P17,Rajasthan,38992.96
2021-05-05 0:00:00,P18,Rajasthan,19336.19
2021-05-05 0:00:00,P19,Rajasthan,27904.12
2021-05-05 0:00:00,P20,Rajasthan,13497.27
2021-05-06 0:00:00,P1,Maharashtra,39451.13
2021-05-06 0:00:00,P2,Maharashtra,21343.06
2021-05-06 0:00:00,P3,Maharashtra,27991.83
2021-05-06 0:00:00,P4,Maharashtra,12706.94
2021-05-06 0:00:00,P5,Gujarat,40111.63
2021-05-06 0:00:00,P6,Gujarat,17755.49
2021-05-06 0:00:00,P7,Gujarat,28286.5
2021-05-06 0:00:00,P8,Gujarat,12439.71
2021-05-06 0:00:00,P9,Tamil Nadu,39749.74
2021-05-06 0:00:00,P10,Tamil Nadu,18279.07
2021-05-06 0:00:00,P11,Tamil Nadu,26963.9
2021-05-06 0:00:00,P12,Tamil Nadu,12871.41
2021-05-06 0:00:00,P13,Karnataka,41249.76
2021-05-06 0:00:00,P14,Karnataka,18487.66
2021-05-06 0:00:00,P15,Karnataka,27302.8
2021-05-06 0:00:00,P16,Karnataka,12648.8
2021-05-06 0:00:00,P17,Rajasthan,37109.25
2021-05-06 0:00:00,P18,Rajasthan,18387.46
2021-05-06 0:00:00,P19,Rajasthan,24532.68
2021-05-06 0:00:00,P20,Rajasthan,14066.92
2021-05-07 0:00:00,P1,Maharashtra,31230.87
2021-05-07 0:00:00,P2,Maharashtra,14407.13
2021-05-07 0:00:00,P3,Maharashtra,28642.87
2021-05-07 0:00:00,P4,Maharashtra,13138.23
2021-05-07 0:00:00,P5,Gujarat,32670.96
2021-05-07 0:00:00,P6,Gujarat,17606.52
2021-05-07 0:00:00,P7,Gujarat,26848.26
2021-05-07 0:00:00,P8,Gujarat,12872.38
2021-05-07 0:00:00,P9,Tamil Nadu,39889.55
2021-05-07 0:00:00,P10,Tamil Nadu,16501.99
2021-05-07 0:00:00,P11,Tamil Nadu,28748.94
2021-05-07 0:00:00,P12,Tamil Nadu,13681.35
2021-05-07 0:00:00,P13,Karnataka,42480.25
2021-05-07 0:00:00,P14,Karnataka,19154.67
2021-05-07 0:00:00,P15,Karnataka,28436.48
2021-05-07 0:00:00,P16,Karnataka,12954.8
2021-05-07 0:00:00,P17,Rajasthan,33433.07
2021-05-07 0:00:00,P18,Rajasthan,19178.13
2021-05-07 0:00:00,P19,Rajasthan,27552.07
2021-05-07 0:00:00,P20,Rajasthan,13492.3
2021-05-08 0:00:00,P1,Maharashtra,36648.58
2021-05-08 0:00:00,P2,Maharashtra,15292.6
2021-05-08 0:00:00,P3,Maharashtra,27103.9
2021-05-08 0:00:00,P4,Maharashtra,11925.93
2021-05-08 0:00:00,P5,Gujarat,32549.54
2021-05-08 0:00:00,P6,Gujarat,15665.98
2021-05-08 0:00:00,P7,Gujarat,27680.01
2021-05-08 0:00:00,P8,Gujarat,13106.26
2021-05-08 0:00:00,P9,Tamil Nadu,42716.1
2021-05-08 0:00:00,P10,Tamil Nadu,20789.69
2021-05-08 0:00:00,P11,Tamil Nadu,26393.7
2021-05-08 0:00:00,P12,Tamil Nadu,12093.51
2021-05-08 0:00:00,P13,Karnataka,29634.18
2021-05-08 0:00:00,P14,Karnataka,15278.03
2021-05-08 0:00:00,P15,Karnataka,27985.84
2021-05-08 0:00:00,P16,Karnataka,13485.47
2021-05-08 0:00:00,P17,Rajasthan,31765.92
2021-05-08 0:00:00,P18,Rajasthan,18548.56
