Date,State,Coal_Price_Index,Gas_Price_Index,Carbon_Tax_per_Ton,Spot_Price,Spot_Volatility_Index
2020-12-04 0:00:00,Tamil Nadu,153.342,118.22,0,3897.18,1.06
2020-12-04 0:00:00,Karnataka,153.342,118.22,0,4227.24,1.05
2020-12-04 0:00:00,Rajasthan,153.342,118.22,0,4175.53,0.98
2020-12-05 0:00:00,Maharashtra,153.328,118.14,0,3858.89,0.95
2020-12-05 0:00:00,Gujarat,153.328,118.14,0,3609.44,1.07
2020-12-05 0:00:00,Tamil Nadu,153.328,118.14,0,3650.86,0.95
2020-12-05 0:00:00,Karnataka,153.328,118.14,0,4059.72,1.09
2020-12-05 0:00:00,Rajasthan,153.328,118.14,0,3979.63,1.07
2020-12-06 0:00:00,Maharashtra,153.3,118.07,0,4113.22,1.01
2020-12-06 0:00:00,Gujarat,153.3,118.07,0,3886.21,1.05
2020-12-06 0:00:00,Tamil Nadu,153.3,118.07,0,4058.19,1
2020-12-06 0:00:00,Karnataka,153.3,118.07,0,3624.66,1.07
2020-12-06 0:00:00,Rajasthan,153.3,118.07,0,3848.14,1.05
2020-12-07 0:00:00,Maharashtra,153.272,117.99,0,4476.56,0.97
2020-12-07 0:00:00,Gujarat,153.272,117.99,0,4145.16,1.02
2020-12-07 0:00:00,Tamil Nadu,153.272,117.99,0,4392.17,0.93
2020-12-07 0:00:00,Karnataka,153.272,117.99,0,3664.43,1.01
2020-12-07 0:00:00,Rajasthan,153.272,117.99,0,3681.14,1.09
2020-12-08 0:00:00,Maharashtra,153.244,117.92,0,4105.63,1.04
2020-12-08 0:00:00,Gujarat,153.244,117.92,0,3529.37,1.03
2020-12-08 0:00:00,Tamil Nadu,153.244,117.92,0,4465.85,0.9
2020-12-08 0:00:00,Karnataka,153.244,117.92,0,4234.96,1.01
2020-12-08 0:00:00,Rajasthan,153.244,117.92,0,3591.96,0.97
2020-12-09 0:00:00,Maharashtra,153.216,117.84,0,4493.48,0.92
2020-12-09 0:00:00,Gujarat,153.216,117.84,0,4305.24,1.1
2020-12-09 0:00:00,Tamil Nadu,153.216,117.84,0,4136.48,0.91
2020-12-09 0:00:00,Karnataka,153.216,117.84,0,3575.09,0.91
2020-12-09 0:00:00,Rajasthan,153.216,117.84,0,4280.33,0.91
2020-12-10 0:00:00,Maharashtra,153.202,117.77,0,4499.96,1.07
2020-12-10 0:00:00,Gujarat,153.202,117.77,0,3648.11,0.97
2020-12-10 0:00:00,Tamil Nadu,153.202,117.77,0,3715.96,0.94
2020-12-10 0:00:00,Karnataka,153.202,117.77,0,3568.47,1.04
2020-12-10 0:00:00,Rajasthan,153.202,117.77,0,4096.52,1
2020-12-11 0:00:00,Maharashtra,153.174,117.7,0,3500.02,1.01
2020-12-11 0:00:00,Gujarat,153.174,117.7,0,3768.94,1
2020-12-11 0:00:00,Tamil Nadu,153.174,117.7,0,4068.56,1.07
2020-12-11 0:00:00,Karnataka,153.174,117.7,0,4005.3,0.99
2020-12-11 0:00:00,Rajasthan,153.174,117.7,0,4153.76,0.95
2020-12-12 0:00:00,Maharashtra,153.146,117.62,0,3953.8,0.94
2020-12-12 0:00:00,Gujarat,153.146,117.62,0,4421.25,1.06
2020-12-12 0:00:00,Tamil Nadu,153.146,117.62,0,3945,1
2020-12-12 0:00:00,Karnataka,153.146,117.62,0,3926.79,1.07
2020-12-12 0:00:00,Rajasthan,153.146,117.62,0,3963.32,1.04
2020-12-13 0:00:00,Maharashtra,153.118,117.55,0,4354.56,0.97
2020-12-13 0:00:00,Gujarat,153.118,117.55,0,4223.19,1.05
2020-12-13 0:00:00,Tamil Nadu,153.118,117.55,0,4246.11,0.97
2020-12-13 0:00:00,Karnataka,153.118,117.55,0,4403.63,1.08
2020-12-13 0:00:00,Rajasthan,153.118,117.55,0,4331.73,0.97
2020-12-14 0:00:00,Maharashtra,153.09,117.47,0,4315.85,1.03
2020-12-14 0:00:00,Gujarat,153.09,117.47,0,3641.72,1.02
2020-12-14 0:00:00,Tamil Nadu,153.09,117.47,0,3804.92,1.03
2020-12-14 0:00:00,Karnataka,153.09,117.47,0,3960.3,0.97
2020-12-14 0:00:00,Rajasthan,153.09,117.47,0,4238.29,0.98
2020-12-15 0:00:00,Maharashtra,153.062,117.4,0,3669.14,1.01
2020-12-15 0:00:00,Gujarat,153.062,117.4,0,3715.15,1.09
2020-12-15 0:00:00,Tamil Nadu,153.062,117.4,0,3513.78,1.09
2020-12-15 0:00:00,Karnataka,153.062,117.4,0,3899.36,0.95
2020-12-15 0:00:00,Rajasthan,153.062,117.4,0,4406.08,0.91
2020-12-16 0:00:00,Maharashtra,153.034,117.33,0,3864.36,1.03
2020-12-16 0:00:00,Gujarat,153.034,117.33,0,3822.36,0.91
2020-12-16 0:00:00,Tamil Nadu,153.034,117.33,0,3593.31,1.05
2020-12-16 0:00:00,Karnataka,153.034,117.33,0,4140.01,1.08
2020-12-16 0:00:00,Rajasthan,153.034,117.33,0,4142.55,1.03
2020-12-17 0:00:00,Maharashtra,153.006,117.25,0,4253.36,1.09
2020-12-17 0:00:00,Gujarat,153.006,117.25,0,3577.23,0.99
2020-12-17 0:00:00,Tamil Nadu,153.006,117.25,0,3508.37,0.9
2020-12-17 0:00:00,Karnataka,153.006,117.25,0,4176.16,1.06
2020-12-17 0:00:00,Rajasthan,153.006,117.25,0,4394.96,0.96
2020-12-18 0:00:00,Maharashtra,152.978,117.18,0,3633.33,1.1
2020-12-18 0:00:00,Gujarat,152.978,117.18,0,4377.04,0.97
2020-12-18 0:00:00,Tamil Nadu,152.978,117.18,0,4371.4,1
2020-12-18 0:00:00,Karnataka,152.978,117.18,0,3990.64,0.91
2020-12-18 0:00:00,Rajasthan,152.978,117.18,0,4158.49,1.07
2020-12-19 0:00:00,Maharashtra,152.95,117.11,0,4476.66,0.96
2020-12-19 0:00:00,Gujarat,152.95,117.11,0,4197.23,1.06
2020-12-19 0:00:00,Tamil Nadu,152.95,117.11,0,4269.46,0.93
2020-12-19 0:00:00,Karnataka,152.95,117.11,0,4329.64,1.07
2020-12-19 0:00:00,Rajasthan,152.95,117.11,0,3793.63,1.02
2020-12-20 0:00:00,Maharashtra,152.922,117.03,0,3695.78,0.99
2020-12-20 0:00:00,Gujarat,152.922,117.03,0,4393.21,1
2020-12-20 0:00:00,Tamil Nadu,152.922,117.03,0,4329.55,0.98
2020-12-20 0:00:00,Karnataka,152.922,117.03,0,3781.49,1.07
2020-12-20 0:00:00,Rajasthan,152.922,117.03,0,4010.42,1.07
2020-12-21 0:00:00,Maharashtra,152.894,116.96,0,4155.8,1.08
2020-12-21 0:00:00,Gujarat,152.894,116.96,0,4225.43,0.9
2020-12-21 0:00:00,Tamil Nadu,152.894,116.96,0,3577.62,0.93
2020-12-21 0:00:00,Karnataka,152.894,116.96,0,4432.83,1.07
2020-12-21 0:00:00,Rajasthan,152.894,116.96,0,4101.7,0.93
2020-12-22 0:00:00,Maharashtra,152.852,116.88,0,3798.09,0.95
2020-12-22 0:00:00,Gujarat,152.852,116.88,0,3824.56,0.95
2020-12-22 0:00:00,Tamil Nadu,152.852,116.88,0,3981.55,0.94
2020-12-22 0:00:00,Karnataka,152.852,116.88,0,4444.8,1.04
2020-12-22 0:00:00,Rajasthan,152.852,116.88,0,3992.28,0.92
2020-12-23 0:00:00,Maharashtra,152.824,116.81,0,4376.46,0.94
2020-12-23 0:00:00,Gujarat,152.824,116.81,0,3645.5,1.03
2020-12-23 0:00:00,Tamil Nadu,152.824,116.81,0,3901.88,1.07
2020-12-23 0:00:00,Karnataka,152.824,116.81,0,4212.96,0.91
2020-12-23 0:00:00,Rajasthan,152.824,116.81,0,4141.25,1.06
2020-12-24 0:00:00,Maharashtra,152.796,116.74,0,3913.27,1.02
2020-12-24 0:00:00,Gujarat,152.796,116.74,0,3989.5,1.09
2020-12-24 0:00:00,Tamil Nadu,152.796,116.74,0,4092.05,1.07
2020-12-24 0:00:00,Karnataka,152.796,116.74,0,4281.31,1
2020-12-24 0:00:00,Rajasthan,152.796,116.74,0,4039.45,1.08
2020-12-25 0:00:00,Maharashtra,152.768,116.67,0,4072.45,1.07
2020-12-25 0:00:00,Gujarat,152.768,116.67,0,4225,1.01
2020-12-25 0:00:00,Tamil Nadu,152.768,116.67,0,3755.98,0.9
2020-12-25 0:00:00,Karnataka,152.768,116.67,0,3821.33,1.04
2020-12-25 0:00:00,Rajasthan,152.768,116.67,0,3929.39,0.91
2020-12-26 0:00:00,Maharashtra,152.726,116.59,0,4210.78,0.95
2020-12-26 0:00:00,Gujarat,152.726,116.59,0,3595.5,1
2020-12-26 0:00:00,Tamil Nadu,152.726,116.59,0,4006.56,0.98
2020-12-26 0:00:00,Karnataka,152.726,116.59,0,3881.75,0.96
2020-12-26 0:00:00,Rajasthan,152.726,116.59,0,3743.88,0.94
2020-12-27 0:00:00,Maharashtra,152.698,116.52,0,4468.86,0.99
2020-12-27 0:00:00,Gujarat,152.698,116.52,0,3839.49,0.95
2020-12-27 0:00:00,Tamil Nadu,152.698,116.52,0,4291.03,1.04
2020-12-27 0:00:00,Karnataka,152.698,116.52,0,4073.48,0.96
2020-12-27 0:00:00,Rajasthan,152.698,116.52,0,3836.79,1.03
2020-12-28 0:00:00,Maharashtra,152.67,116.45,0,4282.44,1.02
2020-12-28 0:00:00,Gujarat,152.67,116.45,0,3608.01,1.07
2020-12-28 0:00:00,Tamil Nadu,152.67,116.45,0,4257.85,1.05
2020-12-28 0:00:00,Karnataka,152.67,116.45,0,4129.43,0.97
2020-12-28 0:00:00,Rajasthan,152.67,116.45,0,3667.88,0.97
2020-12-29 0:00:00,Maharashtra,152.628,116.37,0,4282.73,1.01
2020-12-29 0:00:00,Gujarat,152.628,116.37,0,3550.26,1.02
2020-12-29 0:00:00,Tamil Nadu,152.628,116.37,0,3819.61,1.05
2020-12-29 0:00:00,Karnataka,152.628,116.37,0,4067.83,1.01
2020-12-29 0:00:00,Rajasthan,152.628,116.37,0,4082.89,1.06
2020-12-30 0:00:00,Maharashtra,152.6,116.3,0,4389.19,0.99
2020-12-30 0:00:00,Gujarat,152.6,116.3,0,3675.15,0.95
2020-12-30 0:00:00,Tamil Nadu,152.6,116.3,0,4437.82,1.1
2020-12-30 0:00:00,Karnataka,152.6,116.3,0,3500.82,1.1
2020-12-30 0:00:00,Rajasthan,152.6,116.3,0,3721.19,1.07
2020-12-31 0:00:00,Maharashtra,152.558,116.23,0,4011.83,0.98
2020-12-31 0:00:00,Gujarat,152.558,116.23,0,3616.27,1.08
2020-12-31 0:00:00,Tamil Nadu,152.558,116.23,0,3583.19,0.96
2020-12-31 0:00:00,Karnataka,152.558,116.23,0,3821.26,1.08
2020-12-31 0:00:00,Rajasthan,152.558,116.23,0,3813.26,1.02
2021-01-01 0:00:00,Maharashtra,152.53,116.16,0,4190.81,0.98
2021-01-01 0:00:00,Gujarat,152.53,116.16,0,3843.58,0.97
2021-01-01 0:00:00,Tamil Nadu,152.53,116.16,0,4066.94,1.07
2021-01-01 0:00:00,Karnataka,152.53,116.16,0,4488.14,0.95
2021-01-01 0:00:00,Rajasthan,152.53,116.16,0,4069.96,1.05
2021-01-02 0:00:00,Maharashtra,152.488,116.08,0,4037.17,0.92
2021-01-02 0:00:00,Gujarat,152.488,116.08,0,3938.33,1.02
2021-01-02 0:00:00,Tamil Nadu,152.488,116.08,0,3532.09,0.91
2021-01-02 0:00:00,Karnataka,152.488,116.08,0,4264.26,1.05
2021-01-02 0:00:00,Rajasthan,152.488,116.08,0,4354.74,0.98
2021-01-03 0:00:00,Maharashtra,152.46,116.01,0,3845.04,1.03
2021-01-03 0:00:00,Gujarat,152.46,116.01,0,3815.3,0.92
2021-01-03 0:00:00,Tamil Nadu,152.46,116.01,0,3905.62,1.07
2021-01-03 0:00:00,Karnataka,152.46,116.01,0,3500.45,1.08
2021-01-03 0:00:00,Rajasthan,152.46,116.01,0,4158.89,1.06
2021-01-04 0:00:00,Maharashtra,152.418,115.94,0,4348.38,1.09
2021-01-04 0:00:00,Gujarat,152.418,115.94,0,4353,0.99
2021-01-04 0:00:00,Tamil Nadu,152.418,115.94,0,4161.84,1.1
2021-01-04 0:00:00,Karnataka,152.418,115.94,0,4278.99,1.09
2021-01-04 0:00:00,Rajasthan,152.418,115.94,0,3568.15,0.94
2021-01-05 0:00:00,Maharashtra,152.39,115.87,0,4131.75,1.09
2021-01-05 0:00:00,Gujarat,152.39,115.87,0,3899.84,1.03
2021-01-05 0:00:00,Tamil Nadu,152.39,115.87,0,3833.59,1.03
2021-01-05 0:00:00,Karnataka,152.39,115.87,0,3637.45,1.02
2021-01-05 0:00:00,Rajasthan,152.39,115.87,0,3822.2,0.94
2021-01-06 0:00:00,Maharashtra,152.348,115.79,0,3760.45,0.99
2021-01-06 0:00:00,Gujarat,152.348,115.79,0,3863.12,1.08
2021-01-06 0:00:00,Tamil Nadu,152.348,115.79,0,4131.12,1.1
2021-01-06 0:00:00,Karnataka,152.348,115.79,0,4304.53,0.99
2021-01-06 0:00:00,Rajasthan,152.348,115.79,0,4420.81,0.96
2021-01-07 0:00:00,Maharashtra,152.32,115.72,0,3988.25,1.04
2021-01-07 0:00:00,Gujarat,152.32,115.72,0,4065.47,0.96
2021-01-07 0:00:00,Tamil Nadu,152.32,115.72,0,4110.31,1.1
2021-01-07 0:00:00,Karnataka,152.32,115.72,0,4322.21,1.07
2021-01-07 0:00:00,Rajasthan,152.32,115.72,0,3963.31,0.98
2021-01-08 0:00:00,Maharashtra,152.278,115.65,0,3712.54,0.98
2021-01-08 0:00:00,Gujarat,152.278,115.65,0,4071.58,0.94
2021-01-08 0:00:00,Tamil Nadu,152.278,115.65,0,4088.26,1.01
2021-01-08 0:00:00,Karnataka,152.278,115.65,0,3898.45,1.02
2021-01-08 0:00:00,Rajasthan,152.278,115.65,0,3738.99,0.96
2021-01-09 0:00:00,Maharashtra,152.236,115.58,0,4441.92,0.9
2021-01-09 0:00:00,Gujarat,152.236,115.58,0,3562.68,1.03
2021-01-09 0:00:00,Tamil Nadu,152.236,115.58,0,3626.16,0.97
2021-01-09 0:00:00,Karnataka,152.236,115.58,0,4340.06,0.94
2021-01-09 0:00:00,Rajasthan,152.236,115.58,0,3509.68,0.92
2021-01-10 0:00:00,Maharashtra,152.208,115.51,0,4440.29,0.91
2021-01-10 0:00:00,Gujarat,152.208,115.51,0,4473.4,0.93
2021-01-10 0:00:00,Tamil Nadu,152.208,115.51,0,4170.15,1.04
2021-01-10 0:00:00,Karnataka,152.208,115.51,0,3778.85,0.92
2021-01-10 0:00:00,Rajasthan,152.208,115.51,0,3565.49,1.07
2021-01-11 0:00:00,Maharashtra,152.166,115.44,0,4485.54,1
2021-01-11 0:00:00,Gujarat,152.166,115.44,0,4354.67,0.97
2021-01-11 0:00:00,Tamil Nadu,152.166,115.44,0,3844,1.06
2021-01-11 0:00:00,Karnataka,152.166,115.44,0,4002.3,0.95
2021-01-11 0:00:00,Rajasthan,152.166,115.44,0,4422.22,1.06
2021-01-12 0:00:00,Maharashtra,152.124,115.36,0,4291.79,1.05
2021-01-12 0:00:00,Gujarat,152.124,115.36,0,4051.59,1
2021-01-12 0:00:00,Tamil Nadu,152.124,115.36,0,3763.7,1.07
2021-01-12 0:00:00,Karnataka,152.124,115.36,0,4159.09,1.05
2021-01-12 0:00:00,Rajasthan,152.124,115.36,0,4438.34,1.06
2021-01-13 0:00:00,Maharashtra,152.082,115.29,0,4268.05,1.01
2021-01-13 0:00:00,Gujarat,152.082,115.29,0,3804.43,1.06
2021-01-13 0:00:00,Tamil Nadu,152.082,115.29,0,4291.65,1.01
2021-01-13 0:00:00,Karnataka,152.082,115.29,0,4399.59,1.04
2021-01-13 0:00:00,Rajasthan,152.082,115.29,0,3856.26,1.09
2021-01-14 0:00:00,Maharashtra,152.04,115.22,0,4341.7,0.94
2021-01-14 0:00:00,Gujarat,152.04,115.22,0,4317.36,0.95
2021-01-14 0:00:00,Tamil Nadu,152.04,115.22,0,4305.11,0.97
2021-01-14 0:00:00,Karnataka,152.04,115.22,0,4001.63,1.03
2021-01-14 0:00:00,Rajasthan,152.04,115.22,0,3910.44,1.01
2021-01-15 0:00:00,Maharashtra,152.012,115.15,0,4148.27,1.06
2021-01-15 0:00:00,Gujarat,152.012,115.15,0,4204.77,1.06
2021-01-15 0:00:00,Tamil Nadu,152.012,115.15,0,4078.58,0.9
2021-01-15 0:00:00,Karnataka,152.012,115.15,0,4380.12,1.08
2021-01-15 0:00:00,Rajasthan,152.012,115.15,0,4043.04,0.98
2021-01-16 0:00:00,Maharashtra,151.97,115.08,0,4275.15,0.99
2021-01-16 0:00:00,Gujarat,151.97,115.08,0,3657.55,0.99
2021-01-16 0:00:00,Tamil Nadu,151.97,115.08,0,3850.64,1.03
2021-01-16 0:00:00,Karnataka,151.97,115.08,0,4425.32,1.03
2021-01-16 0:00:00,Rajasthan,151.97,115.08,0,4114.21,1.04
2021-01-17 0:00:00,Maharashtra,151.928,115.01,0,3989.46,0.91
2021-01-17 0:00:00,Gujarat,151.928,115.01,0,3756.26,0.98
2021-01-17 0:00:00,Tamil Nadu,151.928,115.01,0,4269.64,1.1
2021-01-17 0:00:00,Karnataka,151.928,115.01,0,3661.37,1.05
2021-01-17 0:00:00,Rajasthan,151.928,115.01,0,3902.4,1.02
2021-01-18 0:00:00,Maharashtra,151.886,114.94,0,3780.91,1.01
2021-01-18 0:00:00,Gujarat,151.886,114.94,0,4024.7,0.96
2021-01-18 0:00:00,Tamil Nadu,151.886,114.94,0,4330.99,1
2021-01-18 0:00:00,Karnataka,151.886,114.94,0,4055.35,1.04
2021-01-18 0:00:00,Rajasthan,151.886,114.94,0,4328.91,0.99
2021-01-19 0:00:00,Maharashtra,151.844,114.87,0,3540.17,1.03
2021-01-19 0:00:00,Gujarat,151.844,114.87,0,3750.28,1.03
2021-01-19 0:00:00,Tamil Nadu,151.844,114.87,0,4213.98,0.96
2021-01-19 0:00:00,Karnataka,151.844,114.87,0,3508.13,1.02
2021-01-19 0:00:00,Rajasthan,151.844,114.87,0,4345.86,1.03
2021-01-20 0:00:00,Maharashtra,151.802,114.8,0,3988.58,1.1
2021-01-20 0:00:00,Gujarat,151.802,114.8,0,4474.46,0.97
2021-01-20 0:00:00,Tamil Nadu,151.802,114.8,0,3518.79,0.99
2021-01-20 0:00:00,Karnataka,151.802,114.8,0,3515.18,0.97
2021-01-20 0:00:00,Rajasthan,151.802,114.8,0,3677.93,0.95
2021-01-21 0:00:00,Maharashtra,151.76,114.73,0,4465.7,0.97
2021-01-21 0:00:00,Gujarat,151.76,114.73,0,4069.96,1.09
2021-01-21 0:00:00,Tamil Nadu,151.76,114.73,0,3852.67,0.99
2021-01-21 0:00:00,Karnataka,151.76,114.73,0,4084.45,0.95
2021-01-21 0:00:00,Rajasthan,151.76,114.73,0,4491.26,0.97
2021-01-22 0:00:00,Maharashtra,151.718,114.66,0,3973.73,1.03
2021-01-22 0:00:00,Gujarat,151.718,114.66,0,3526.62,1.07
2021-01-22 0:00:00,Tamil Nadu,151.718,114.66,0,4069.86,0.95
2021-01-22 0:00:00,Karnataka,151.718,114.66,0,3930.41,0.99
2021-01-22 0:00:00,Rajasthan,151.718,114.66,0,4015.66,0.98
2021-01-23 0:00:00,Maharashtra,151.676,114.59,0,4340.45,0.92
2021-01-23 0:00:00,Gujarat,151.676,114.59,0,4101.83,1.1
2021-01-23 0:00:00,Tamil Nadu,151.676,114.59,0,4175.76,1.07
2021-01-23 0:00:00,Karnataka,151.676,114.59,0,4046.27,1
2021-01-23 0:00:00,Rajasthan,151.676,114.59,0,4219.68,0.95
2021-01-24 0:00:00,Maharashtra,151.634,114.52,0,3911.24,1.02
2021-01-24 0:00:00,Gujarat,151.634,114.52,0,3535.38,0.93
2021-01-24 0:00:00,Tamil Nadu,151.634,114.52,0,3972.32,1.09
2021-01-24 0:00:00,Karnataka,151.634,114.52,0,4342.29,0.98
2021-01-24 0:00:00,Rajasthan,151.634,114.52,0,3987.06,1.01
2021-01-25 0:00:00,Maharashtra,151.592,114.45,0,3594.02,1.02
2021-01-25 0:00:00,Gujarat,151.592,114.45,0,3690.1,0.94
2021-01-25 0:00:00,Tamil Nadu,151.592,114.45,0,3642.07,1.01
2021-01-25 0:00:00,Karnataka,151.592,114.45,0,3521.54,0.92
2021-01-25 0:00:00,Rajasthan,151.592,114.45,0,3527.38,0.91
2021-01-26 0:00:00,Maharashtra,151.55,114.38,0,4270.61,0.97
2021-01-26 0:00:00,Gujarat,151.55,114.38,0,3550.92,0.93
2021-01-26 0:00:00,Tamil Nadu,151.55,114.38,0,4344.8,1.08
2021-01-26 0:00:00,Karnataka,151.55,114.38,0,3534.07,1.03
2021-01-26 0:00:00,Rajasthan,151.55,114.38,0,3926.4,0.98
2021-01-27 0:00:00,Maharashtra,151.494,114.31,0,4183.05,0.98
2021-01-27 0:00:00,Gujarat,151.494,114.31,0,4076.15,1.05
2021-01-27 0:00:00,Tamil Nadu,151.494,114.31,0,4432.55,1.04
2021-01-27 0:00:00,Karnataka,151.494,114.31,0,3981.98,1
2021-01-27 0:00:00,Rajasthan,151.494,114.31,0,4164.32,1.06
2021-01-28 0:00:00,Maharashtra,151.452,114.24,0,3916.25,1.01
2021-01-28 0:00:00,Gujarat,151.452,114.24,0,4073.68,1.1
2021-01-28 0:00:00,Tamil Nadu,151.452,114.24,0,4267.06,1.08
2021-01-28 0:00:00,Karnataka,151.452,114.24,0,4217.83,1.03
2021-01-28 0:00:00,Rajasthan,151.452,114.24,0,4412.93,1.02
2021-01-29 0:00:00,Maharashtra,151.41,114.17,0,3576.25,1.1
2021-01-29 0:00:00,Gujarat,151.41,114.17,0,4362.42,0.95
2021-01-29 0:00:00,Tamil Nadu,151.41,114.17,0,3671.55,0.91
2021-01-29 0:00:00,Karnataka,151.41,114.17,0,3963.68,1
2021-01-29 0:00:00,Rajasthan,151.41,114.17,0,4200.5,1.07
2021-01-30 0:00:00,Maharashtra,151.368,114.1,0,3593.59,1.01
2021-01-30 0:00:00,Gujarat,151.368,114.1,0,3780.84,1
2021-01-30 0:00:00,Tamil Nadu,151.368,114.1,0,4396.18,0.94
2021-01-30 0:00:00,Karnataka,151.368,114.1,0,3763.73,0.97
2021-01-30 0:00:00,Rajasthan,151.368,114.1,0,3519.35,1
2021-01-31 0:00:00,Maharashtra,151.312,114.03,0,4239.4,0.9
2021-01-31 0:00:00,Gujarat,151.312,114.03,0,4187.53,0.99
2021-01-31 0:00:00,Tamil Nadu,151.312,114.03,0,3761.08,0.98
2021-01-31 0:00:00,Karnataka,151.312,114.03,0,3522.27,0.96
2021-01-31 0:00:00,Rajasthan,151.312,114.03,0,3982.73,1.03
2021-02-01 0:00:00,Maharashtra,151.27,113.96,0,3822.39,1.01
2021-02-01 0:00:00,Gujarat,151.27,113.96,0,3998.96,1.06
2021-02-01 0:00:00,Tamil Nadu,151.27,113.96,0,4428.61,1.02
2021-02-01 0:00:00,Karnataka,151.27,113.96,0,3679.71,1.02
2021-02-01 0:00:00,Rajasthan,151.27,113.96,0,3546.11,1
2021-02-02 0:00:00,Maharashtra,151.228,113.89,0,4203.04,1
2021-02-02 0:00:00,Gujarat,151.228,113.89,0,4141.05,0.93
2021-02-02 0:00:00,Tamil Nadu,151.228,113.89,0,4176.3,1.08
2021-02-02 0:00:00,Karnataka,151.228,113.89,0,4472.72,1.06
2021-02-02 0:00:00,Rajasthan,151.228,113.89,0,3721.23,1.06
2021-02-03 0:00:00,Maharashtra,151.186,113.83,0,3780.47,1.05
2021-02-03 0:00:00,Gujarat,151.186,113.83,0,4218.48,1
2021-02-03 0:00:00,Tamil Nadu,151.186,113.83,0,3850.29,0.98
2021-02-03 0:00:00,Karnataka,151.186,113.83,0,3667.42,0.97
2021-02-03 0:00:00,Rajasthan,151.186,113.83,0,3675.61,0.99
2021-02-04 0:00:00,Maharashtra,151.13,113.76,0,4047.14,0.92
2021-02-04 0:00:00,Gujarat,151.13,113.76,0,4244.1,0.97
2021-02-04 0:00:00,Tamil Nadu,151.13,113.76,0,4267.17,1.09
2021-02-04 0:00:00,Karnataka,151.13,113.76,0,3956.29,0.9
2021-02-04 0:00:00,Rajasthan,151.13,113.76,0,4292.32,0.94
2021-02-05 0:00:00,Maharashtra,151.088,113.69,0,3966.71,1.07
2021-02-05 0:00:00,Gujarat,151.088,113.69,0,4492.18,0.92
2021-02-05 0:00:00,Tamil Nadu,151.088,113.69,0,4314.37,0.97
2021-02-05 0:00:00,Karnataka,151.088,113.69,0,3617,1.08
2021-02-05 0:00:00,Rajasthan,151.088,113.69,0,3982.24,1.01
2021-02-06 0:00:00,Maharashtra,151.032,113.62,0,3775.3,1.08
2021-02-06 0:00:00,Gujarat,151.032,113.62,0,3861.83,0.92
2021-02-06 0:00:00,Tamil Nadu,151.032,113.62,0,4041.92,0.93
2021-02-06 0:00:00,Karnataka,151.032,113.62,0,3555.08,0.95
2021-02-06 0:00:00,Rajasthan,151.032,113.62,0,4242.87,1.02
2021-02-07 0:00:00,Maharashtra,150.99,113.55,0,3964.54,1.08
2021-02-07 0:00:00,Gujarat,150.99,113.55,0,3519.69,0.99
2021-02-07 0:00:00,Tamil Nadu,150.99,113.55,0,4114.23,0.96
2021-02-07 0:00:00,Karnataka,150.99,113.55,0,3796.12,0.9
2021-02-07 0:00:00,Rajasthan,150.99,113.55,0,3870.64,1.03
2021-02-08 0:00:00,Maharashtra,150.948,113.49,0,3661.16,0.93
2021-02-08 0:00:00,Gujarat,150.948,113.49,0,4002.58,0.95
2021-02-08 0:00:00,Tamil Nadu,150.948,113.49,0,3937.88,0.99
2021-02-08 0:00:00,Karnataka,150.948,113.49,0,4334.78,0.92
2021-02-08 0:00:00,Rajasthan,150.948,113.49,0,3961.52,0.92
2021-02-09 0:00:00,Maharashtra,150.892,113.42,0,3643.49,1.06
2021-02-09 0:00:00,Gujarat,150.892,113.42,0,3650.76,1.03
2021-02-09 0:00:00,Tamil Nadu,150.892,113.42,0,4022.4,1.06
2021-02-09 0:00:00,Karnataka,150.892,113.42,0,4162.18,1.01
2021-02-09 0:00:00,Rajasthan,150.892,113.42,0,4115.14,0.92
2021-02-10 0:00:00,Maharashtra,150.85,113.35,0,3761.48,0.98
2021-02-10 0:00:00,Gujarat,150.85,113.35,0,4135.1,1.08
2021-02-10 0:00:00,Tamil Nadu,150.85,113.35,0,3858.57,0.99
2021-02-10 0:00:00,Karnataka,150.85,113.35,0,3659.27,0.97
2021-02-10 0:00:00,Rajasthan,150.85,113.35,0,4133.58,0.94
2021-02-11 0:00:00,Maharashtra,150.794,113.28,0,3880.34,0.92
2021-02-11 0:00:00,Gujarat,150.794,113.28,0,3892.72,0.94
2021-02-11 0:00:00,Tamil Nadu,150.794,113.28,0,4355.92,1.1
2021-02-11 0:00:00,Karnataka,150.794,113.28,0,4469.8,0.9
2021-02-11 0:00:00,Rajasthan,150.794,113.28,0,4196.65,1.01
2021-02-12 0:00:00,Maharashtra,150.738,113.22,0,3950.2,1.09
2021-02-12 0:00:00,Gujarat,150.738,113.22,0,4496.93,1.03
2021-02-12 0:00:00,Tamil Nadu,150.738,113.22,0,4332.63,1.03
2021-02-12 0:00:00,Karnataka,150.738,113.22,0,4127.66,0.9
2021-02-12 0:00:00,Rajasthan,150.738,113.22,0,3635.51,1.01
2021-02-13 0:00:00,Maharashtra,150.696,113.15,0,4239.1,0.99
2021-02-13 0:00:00,Gujarat,150.696,113.15,0,3868.33,1.02
2021-02-13 0:00:00,Tamil Nadu,150.696,113.15,0,3874.58,0.99
2021-02-13 0:00:00,Karnataka,150.696,113.15,0,4214.06,1
2021-02-13 0:00:00,Rajasthan,150.696,113.15,0,3938.72,1
