Date,State,Revenue,Fuel_Cost,Carbon_Cost,EBITDA,Debt_Outstanding,Interest_Rate,DSCR
2020-07-25 0:00:00,Tamil Nadu,134763342,75795553.84,7251528.61,51716259.55,750000000,0.08,314.61
2020-07-25 0:00:00,Karnataka,140598804.5,62534555.12,7925239.07,70139010.29,600000000,0.08,533.35
2020-07-25 0:00:00,Rajasthan,150254359.1,61087230.65,10684948.28,78482180.2,500000000,0.08,716.15
2020-07-26 0:00:00,Maharashtra,120598141.9,75342801.09,8647655.09,36607685.69,800000000,0.08,208.78
2020-07-26 0:00:00,Gujarat,146333959.2,76628427.26,6752256.06,62953275.87,700000000,0.08,410.32
2020-07-26 0:00:00,Tamil Nadu,115688431.1,83962692.37,11655429.88,20070308.81,750000000,0.08,122.09
2020-07-26 0:00:00,Karnataka,158070728.5,65759881.21,10265791.28,82045056.03,600000000,0.08,623.88
2020-07-26 0:00:00,Rajasthan,112063113.3,70068671.7,10703819.3,31290622.31,500000000,0.08,285.53
2020-07-27 0:00:00,Maharashtra,158769373.1,87232916,10342397.59,61194059.55,800000000,0.08,349
2020-07-27 0:00:00,Gujarat,158249072.6,54511842.96,9750459.32,93986770.36,700000000,0.08,612.59
2020-07-27 0:00:00,Tamil Nadu,143012049.2,56439799.11,9590281.36,76981968.74,750000000,0.08,468.31
2020-07-27 0:00:00,Karnataka,149024753.8,75598742.69,10218256.49,63207754.64,600000000,0.08,480.64
2020-07-27 0:00:00,Rajasthan,152080805.1,69715728.32,6472602.33,75892474.45,500000000,0.08,692.52
2020-07-28 0:00:00,Maharashtra,151040797,60293097.78,11232030.61,79515668.56,800000000,0.08,453.49
2020-07-28 0:00:00,Gujarat,104896730,65729061.29,10444421.36,28723247.37,700000000,0.08,187.21
2020-07-28 0:00:00,Tamil Nadu,106661672,57607172.17,10941909.78,38112590.03,750000000,0.08,231.85
2020-07-28 0:00:00,Karnataka,109386711.6,59529667.24,7202989.16,42654055.22,600000000,0.08,324.35
2020-07-28 0:00:00,Rajasthan,140041044,54268221.3,9665378.03,76107444.67,500000000,0.08,694.48
2020-07-29 0:00:00,Maharashtra,146330987.2,72713107.52,10547284.41,63070595.22,800000000,0.08,359.7
2020-07-29 0:00:00,Gujarat,138317593.3,68636690.54,7692387.97,61988514.74,700000000,0.08,404.03
2020-07-29 0:00:00,Tamil Nadu,118965067,74955281.94,9087226.85,34922558.18,750000000,0.08,212.45
2020-07-29 0:00:00,Karnataka,105329469.8,80262492.93,8188169.09,16878807.73,600000000,0.08,128.35
2020-07-29 0:00:00,Rajasthan,146500516.7,65499712.12,10510231.95,70490572.64,500000000,0.08,643.23
2020-07-30 0:00:00,Maharashtra,154872571.5,67042642.36,10960809.25,76869119.93,800000000,0.08,438.39
2020-07-30 0:00:00,Gujarat,133098601.1,56223517.78,11931544.21,64943539.07,700000000,0.08,423.29
2020-07-30 0:00:00,Tamil Nadu,151750452.2,88822821.11,6077041.64,56850589.47,750000000,0.08,345.84
2020-07-30 0:00:00,Karnataka,129216831.8,89767884.81,7969890.57,31479056.45,600000000,0.08,239.37
2020-07-30 0:00:00,Rajasthan,151979054.5,61744924.91,9403682.11,80830447.49,500000000,0.08,737.58
2020-07-31 0:00:00,Maharashtra,113679919.3,75382103.47,8714433.08,29583382.73,800000000,0.08,168.72
2020-07-31 0:00:00,Gujarat,126065854,65097624.51,11231037.15,49737192.37,700000000,0.08,324.18
2020-07-31 0:00:00,Tamil Nadu,101606508.4,88547271.48,11560262.46,1498974.45,750000000,0.08,9.12
2020-07-31 0:00:00,Karnataka,137895050.4,50840668.24,10197884.99,76856497.16,600000000,0.08,584.43
2020-07-31 0:00:00,Rajasthan,136689849.8,57442330.24,7652477.33,71595042.27,500000000,0.08,653.3
2020-08-01 0:00:00,Maharashtra,114116715.5,71277422.82,6674098.84,36165193.8,800000000,0.08,206.25
2020-08-01 0:00:00,Gujarat,135652004.8,50572910.8,10166881.86,74912212.13,700000000,0.08,488.27
2020-08-01 0:00:00,Tamil Nadu,157256765.5,68074487.61,11082972.87,78099304.99,750000000,0.08,475.1
2020-08-01 0:00:00,Karnataka,117573338.7,71318375.37,10627485.2,35627478.17,600000000,0.08,270.92
2020-08-01 0:00:00,Rajasthan,100218119.3,67467074.38,9650166.1,23100878.81,500000000,0.08,210.8
2020-08-02 0:00:00,Maharashtra,154716320.1,89301636.92,8699835.18,56714847.98,800000000,0.08,323.45
2020-08-02 0:00:00,Gujarat,149430219.7,57327236.14,7348734.42,84754249.09,700000000,0.08,552.42
2020-08-02 0:00:00,Tamil Nadu,100978247.9,78368084.83,7577530.01,15032633.1,750000000,0.08,91.45
2020-08-02 0:00:00,Karnataka,102629174.4,73975704.32,10170604.22,18482865.83,600000000,0.08,140.55
2020-08-02 0:00:00,Rajasthan,109553144.3,66313215.9,8536889.87,34703038.53,500000000,0.08,316.67
2020-08-03 0:00:00,Maharashtra,105207928.3,63870601.16,8740699.21,32596627.93,800000000,0.08,185.9
2020-08-03 0:00:00,Gujarat,116140659.8,57062976.15,7589356.34,51488327.26,700000000,0.08,335.59
2020-08-03 0:00:00,Tamil Nadu,144768521.1,81903564.23,10997386.66,51867570.17,750000000,0.08,315.53
2020-08-03 0:00:00,Karnataka,148240554.2,84874356.91,6833452.78,56532744.48,600000000,0.08,429.88
2020-08-03 0:00:00,Rajasthan,128986226.9,59654839.46,9862365.22,59469022.22,500000000,0.08,542.65
2020-08-04 0:00:00,Maharashtra,140981108.7,56711008.05,7716205.62,76553895,800000000,0.08,436.6
2020-08-04 0:00:00,Gujarat,140993806.5,79950175.26,9306755.25,51736876.03,700000000,0.08,337.21
2020-08-04 0:00:00,Tamil Nadu,144092156.6,87074896.9,10864669.44,46152590.27,750000000,0.08,280.76
2020-08-04 0:00:00,Karnataka,116781023.1,85755012.05,11555852.1,19470158.95,600000000,0.08,148.05
2020-08-04 0:00:00,Rajasthan,155312315,62530407.92,6021408.08,86760498.97,500000000,0.08,791.69
2020-08-05 0:00:00,Maharashtra,139468986.5,54928522.88,10657750.36,73882713.28,800000000,0.08,421.36
2020-08-05 0:00:00,Gujarat,151636425.2,51124654.56,9526906.2,90984864.42,700000000,0.08,593.03
2020-08-05 0:00:00,Tamil Nadu,133832294.7,58287508.27,8051136.97,67493649.46,750000000,0.08,410.59
2020-08-05 0:00:00,Karnataka,151071001.6,68434164.38,6627203.51,76009633.68,600000000,0.08,577.99
2020-08-05 0:00:00,Rajasthan,135855671.1,50567136.6,9011931.32,76276603.18,500000000,0.08,696.02
2020-08-06 0:00:00,Maharashtra,124576991.2,51893687.1,9901556.4,62781747.69,800000000,0.08,358.05
2020-08-06 0:00:00,Gujarat,140312136.6,57023430.65,10454399.17,72834306.78,700000000,0.08,474.72
2020-08-06 0:00:00,Tamil Nadu,120439660.6,69900894.02,11925301.29,38613465.25,750000000,0.08,234.9
2020-08-06 0:00:00,Karnataka,136686247,73917840.14,8160479.3,54607927.53,600000000,0.08,415.25
2020-08-06 0:00:00,Rajasthan,141143218.2,59351690.84,8488952.99,73302574.36,500000000,0.08,668.89
2020-08-07 0:00:00,Maharashtra,141685890.3,73627340.42,10065383.11,57993166.82,800000000,0.08,330.74
2020-08-07 0:00:00,Gujarat,102199571.2,53022935.61,7711876.86,41464758.71,700000000,0.08,270.26
2020-08-07 0:00:00,Tamil Nadu,153897128.6,62232553.8,8625622.96,83038951.85,750000000,0.08,505.15
2020-08-07 0:00:00,Karnataka,117440439.9,87426305.47,7668531.43,22345602.97,600000000,0.08,169.92
2020-08-07 0:00:00,Rajasthan,155756279.7,56961135.68,6465799.17,92329344.79,500000000,0.08,842.51
2020-08-08 0:00:00,Maharashtra,151150427.1,74183960.7,6548964.42,70417501.99,800000000,0.08,401.6
2020-08-08 0:00:00,Gujarat,126689607.7,80625874.12,11338188.95,34725544.67,700000000,0.08,226.34
2020-08-08 0:00:00,Tamil Nadu,129383158.8,58044589.58,10785218.6,60553350.67,750000000,0.08,368.37
2020-08-08 0:00:00,Karnataka,116845176.4,74219405.31,10855840.49,31769930.56,600000000,0.08,241.58
2020-08-08 0:00:00,Rajasthan,142396742.7,88541773.69,10901345.52,42953623.47,500000000,0.08,391.95
2020-08-09 0:00:00,Maharashtra,128467678.1,59919570.19,11417056.48,57131051.44,800000000,0.08,325.83
2020-08-09 0:00:00,Gujarat,156719217.2,51128940.23,11957500.41,93632776.59,700000000,0.08,610.29
2020-08-09 0:00:00,Tamil Nadu,102399673.6,72619053.57,11509006.15,18271613.82,750000000,0.08,111.15
2020-08-09 0:00:00,Karnataka,108974815.3,86737920.32,10288706.1,11948188.9,600000000,0.08,90.86
2020-08-09 0:00:00,Rajasthan,107658319.9,77121382.03,8947128.73,21589809.14,500000000,0.08,197.01
2020-08-10 0:00:00,Maharashtra,131628803.9,83799500.7,6426146.24,41403156.96,800000000,0.08,236.13
2020-08-10 0:00:00,Gujarat,139140769.9,88960151.23,6586650.47,43593968.23,700000000,0.08,284.14
2020-08-10 0:00:00,Tamil Nadu,157482332.8,77826071.28,10318658.46,69337603.02,750000000,0.08,421.8
2020-08-10 0:00:00,Karnataka,101673188.1,73164541.5,8132112.81,20376533.81,600000000,0.08,154.95
2020-08-10 0:00:00,Rajasthan,127379796.3,57795925.44,8186875.33,61396995.57,500000000,0.08,560.25
2020-08-11 0:00:00,Maharashtra,100842853.9,66147437.45,8057598.04,26637818.36,800000000,0.08,151.92
2020-08-11 0:00:00,Gujarat,126024305.3,80336639.62,11285396.34,34402269.37,700000000,0.08,224.23
2020-08-11 0:00:00,Tamil Nadu,115909049.6,88642343.93,8019721.27,19246984.42,750000000,0.08,117.09
2020-08-11 0:00:00,Karnataka,141717927.2,51459697.26,8353348.27,81904881.64,600000000,0.08,622.82
2020-08-11 0:00:00,Rajasthan,141116385.8,56107796.75,6181521.75,78827067.29,500000000,0.08,719.3
2020-08-12 0:00:00,Maharashtra,124879855.2,78451524.41,9118083.84,37310246.96,800000000,0.08,212.79
2020-08-12 0:00:00,Gujarat,152884568.2,81859296.3,10650001.21,60375270.71,700000000,0.08,393.52
2020-08-12 0:00:00,Tamil Nadu,116278319.4,51273234.67,9800298.85,55204785.85,750000000,0.08,335.83
2020-08-12 0:00:00,Karnataka,147388129.1,53539380.89,10404892.86,83443855.29,600000000,0.08,634.52
2020-08-12 0:00:00,Rajasthan,142010124.6,63947238.99,6430894.6,71631991.03,500000000,0.08,653.64
2020-08-13 0:00:00,Maharashtra,137782160.4,62095225.74,6899727.67,68787206.97,800000000,0.08,392.3
2020-08-13 0:00:00,Gujarat,101433469,67709281.64,7436024.89,26288162.49,700000000,0.08,171.34
2020-08-13 0:00:00,Tamil Nadu,120396774.1,87662605.88,10761817.16,21972351.05,750000000,0.08,133.67
2020-08-13 0:00:00,Karnataka,102420888.2,76799101.94,9136676.69,16485109.6,600000000,0.08,125.36
2020-08-13 0:00:00,Rajasthan,153769984.4,58315584.15,9030683.01,86423717.25,500000000,0.08,788.62
2020-08-14 0:00:00,Maharashtra,134016009.3,51871926.62,6179510.2,75964572.52,800000000,0.08,433.24
2020-08-14 0:00:00,Gujarat,121892170.3,83522629.99,11746915.45,26622624.89,700000000,0.08,173.52
2020-08-14 0:00:00,Tamil Nadu,133796994.4,50394821.48,6259559.09,77142613.84,750000000,0.08,469.28
2020-08-14 0:00:00,Karnataka,159951887.1,83187526.12,7710528.31,69053832.63,600000000,0.08,525.1
2020-08-14 0:00:00,Rajasthan,154683850.7,75277116.62,11073638.2,68333095.89,500000000,0.08,623.54
2020-08-15 0:00:00,Maharashtra,106666544.2,52399898.28,11135539.74,43131106.18,800000000,0.08,245.98
2020-08-15 0:00:00,Gujarat,113145350.5,67328544.73,10549954.92,35266850.86,700000000,0.08,229.86
2020-08-15 0:00:00,Tamil Nadu,149790962.7,67458421.6,10348163.48,71984377.63,750000000,0.08,437.9
2020-08-15 0:00:00,Karnataka,145008690.9,82367276.4,9035122.38,53606292.16,600000000,0.08,407.63
2020-08-15 0:00:00,Rajasthan,132902828.1,66970719.28,8561017.58,57371091.28,500000000,0.08,523.51
2020-08-16 0:00:00,Maharashtra,151443895.1,61244344.07,6533430.41,83666120.66,800000000,0.08,477.16
2020-08-16 0:00:00,Gujarat,137660965.8,72200478.31,8559689.45,56900798.07,700000000,0.08,370.87
2020-08-16 0:00:00,Tamil Nadu,104729144.3,51492694.24,10478799.19,42757650.88,750000000,0.08,260.11
2020-08-16 0:00:00,Karnataka,102917459.7,79523849.9,10813695.95,12579913.9,600000000,0.08,95.66
2020-08-16 0:00:00,Rajasthan,126211015.1,86988135.73,9328740.55,29894138.87,500000000,0.08,272.78
2020-08-17 0:00:00,Maharashtra,106655664.1,57820362.89,11463649,37371652.25,800000000,0.08,213.14
2020-08-17 0:00:00,Gujarat,126522367.3,53294048.63,11794109.25,61434209.42,700000000,0.08,400.42
2020-08-17 0:00:00,Tamil Nadu,105835206.1,58184797.73,11657045.07,35993363.27,750000000,0.08,218.96
2020-08-17 0:00:00,Karnataka,146970081.8,61580624.36,6334677.96,79054779.48,600000000,0.08,601.15
2020-08-17 0:00:00,Rajasthan,146941259,76310497.88,7556903.61,63073857.47,500000000,0.08,575.55
2020-08-18 0:00:00,Maharashtra,109897288.4,80102727.78,6072733.97,23721826.62,800000000,0.08,135.29
2020-08-18 0:00:00,Gujarat,122565050.9,82770483.5,8820382.18,30974185.22,700000000,0.08,201.89
2020-08-18 0:00:00,Tamil Nadu,130302383.3,71822050.09,8981358.21,49498974.99,750000000,0.08,301.12
2020-08-18 0:00:00,Karnataka,103168066.1,75898382.34,7140571.19,20129112.57,600000000,0.08,153.07
2020-08-18 0:00:00,Rajasthan,143122883.6,87844563.02,10049766.06,45228554.51,500000000,0.08,412.71
2020-08-19 0:00:00,Maharashtra,139801692.4,85063240.48,6105247.44,48633204.44,800000000,0.08,277.36
2020-08-19 0:00:00,Gujarat,131089471.2,85059508.69,10571206.03,35458756.46,700000000,0.08,231.12
2020-08-19 0:00:00,Tamil Nadu,144792468.1,59720600.05,9142527.29,75929340.78,750000000,0.08,461.9
2020-08-19 0:00:00,Karnataka,134137138.4,60940693.17,11470598.77,61725846.43,600000000,0.08,469.37
2020-08-19 0:00:00,Rajasthan,129647959.4,64578028.86,9571564.36,55498366.14,500000000,0.08,506.42
2020-08-20 0:00:00,Maharashtra,128395918.8,74936276.11,11366732.28,42092910.43,800000000,0.08,240.06
2020-08-20 0:00:00,Gujarat,136494153.9,75511800.18,9653674.81,51328678.88,700000000,0.08,334.55
2020-08-20 0:00:00,Tamil Nadu,125747471.8,56270137.18,9576252.41,59901082.15,750000000,0.08,364.4
2020-08-20 0:00:00,Karnataka,135151060,85253314.94,10757005.01,39140740.09,600000000,0.08,297.63
2020-08-20 0:00:00,Rajasthan,119274833.7,61560452.74,6670046.19,51044334.79,500000000,0.08,465.78
2020-08-21 0:00:00,Maharashtra,140678201.2,78344206.2,10219017.67,52114977.32,800000000,0.08,297.22
2020-08-21 0:00:00,Gujarat,105092006.4,60069386.32,6273783.12,38748836.92,700000000,0.08,252.56
2020-08-21 0:00:00,Tamil Nadu,110724495.5,84873310.6,6369751.71,19481433.2,750000000,0.08,118.51
2020-08-21 0:00:00,Karnataka,153646469.9,70678075.71,10138960.37,72829433.79,600000000,0.08,553.81
2020-08-21 0:00:00,Rajasthan,118047585.8,70886608.87,7619613.25,39541363.65,500000000,0.08,360.81
2020-08-22 0:00:00,Maharashtra,124035955.2,62247781.72,9997496.38,51790677.09,800000000,0.08,295.37
2020-08-22 0:00:00,Gujarat,142988717.2,75773622.83,6548320.8,60666773.54,700000000,0.08,395.42
2020-08-22 0:00:00,Tamil Nadu,152817796,68239500.04,7229586.93,77348709.05,750000000,0.08,470.54
2020-08-22 0:00:00,Karnataka,131775340.9,78194136.93,11065644.87,42515559.13,600000000,0.08,323.3
2020-08-22 0:00:00,Rajasthan,129571591.4,61749534.24,11443566.29,56378490.9,500000000,0.08,514.45
2020-08-23 0:00:00,Maharashtra,106896849.2,78827073.47,7878616.15,20191159.6,800000000,0.08,115.15
2020-08-23 0:00:00,Gujarat,105809081.6,74162076.18,6253534.83,25393470.56,700000000,0.08,165.51
2020-08-23 0:00:00,Tamil Nadu,145199866.3,78290428.29,6724341.71,60185096.35,750000000,0.08,366.13
2020-08-23 0:00:00,Karnataka,117741015.5,87188529.07,8306435.23,22246051.16,600000000,0.08,169.16
2020-08-23 0:00:00,Rajasthan,158454663.6,54155453.19,11327746.44,92971463.99,500000000,0.08,848.36
2020-08-24 0:00:00,Maharashtra,140938460.2,85303083.32,11817425.77,43817951.09,800000000,0.08,249.9
2020-08-24 0:00:00,Gujarat,124760983,85396927.47,10358324.58,29005730.99,700000000,0.08,189.06
2020-08-24 0:00:00,Tamil Nadu,144584838.9,82637175.14,10513280.6,51434383.16,750000000,0.08,312.89
2020-08-24 0:00:00,Karnataka,156326061.4,72695924.96,11692702.12,71937434.29,600000000,0.08,547.02
2020-08-24 0:00:00,Rajasthan,119199052.5,82175289.19,10946571.64,26077191.71,500000000,0.08,237.95
2020-08-25 0:00:00,Maharashtra,122276863.8,61623350.36,10336498.55,50317014.9,800000000,0.08,286.96
2020-08-25 0:00:00,Gujarat,131649075.8,87225035.99,7677475.75,36746564.04,700000000,0.08,239.51
2020-08-25 0:00:00,Tamil Nadu,150662846.2,88408430.27,8775353.45,53479062.46,750000000,0.08,325.33
2020-08-25 0:00:00,Karnataka,127667452.1,50531291.17,6379198.79,70756962.18,600000000,0.08,538.05
2020-08-25 0:00:00,Rajasthan,145340119.9,79964481.56,9212832.84,56162805.48,500000000,0.08,512.49
2020-08-26 0:00:00,Maharashtra,111151402.9,89946113.68,8950470.49,12254818.69,800000000,0.08,69.89
2020-08-26 0:00:00,Gujarat,114187585.8,57854663.08,11436222.39,44896700.29,700000000,0.08,292.63
2020-08-26 0:00:00,Tamil Nadu,138008273.6,54700668.21,11321780.44,71985824.97,750000000,0.08,437.91
2020-08-26 0:00:00,Karnataka,153429706.6,65007219.74,11085964.97,77336521.9,600000000,0.08,588.08
2020-08-26 0:00:00,Rajasthan,106755931.2,79587349.32,8158203.45,19010378.43,500000000,0.08,173.47
2020-08-27 0:00:00,Maharashtra,117434462.7,60544094.48,8506949.09,48383419.11,800000000,0.08,275.94
2020-08-27 0:00:00,Gujarat,149111795.8,56369232.77,6381396.01,86361167.05,700000000,0.08,562.89
2020-08-27 0:00:00,Tamil Nadu,157634733,56493271.86,9777975.87,91363485.3,750000000,0.08,555.79
2020-08-27 0:00:00,Karnataka,159787618,67236059.78,9138151.53,83413406.65,600000000,0.08,634.29
2020-08-27 0:00:00,Rajasthan,121776441.5,65731109.44,9753084.47,46292247.56,500000000,0.08,422.42
2020-08-28 0:00:00,Maharashtra,159273633.7,87624860.62,10640328.58,61008444.51,800000000,0.08,347.94
2020-08-28 0:00:00,Gujarat,139044457.3,67048820.6,9471534.81,62524101.86,700000000,0.08,407.52
2020-08-28 0:00:00,Tamil Nadu,122447605.3,78840767.79,6418703.6,37188133.86,750000000,0.08,226.23
2020-08-28 0:00:00,Karnataka,146017960.4,72846105.92,8395599.35,64776255.09,600000000,0.08,492.57
2020-08-28 0:00:00,Rajasthan,133351165,58385944.11,6778905.71,68186315.21,500000000,0.08,622.2
2020-08-29 0:00:00,Maharashtra,126928418.3,65187509.75,10879406.53,50861502.05,800000000,0.08,290.07
2020-08-29 0:00:00,Gujarat,139782998.4,51516743.54,7973121.73,80293133.1,700000000,0.08,523.34
2020-08-29 0:00:00,Tamil Nadu,156362724,66100424.93,11598994.85,78663304.19,750000000,0.08,478.54
2020-08-29 0:00:00,Karnataka,128524140.1,67343220.86,6855174.26,54325744.99,600000000,0.08,413.1
2020-08-29 0:00:00,Rajasthan,121265465.2,73302097.07,7339920.54,40623447.61,500000000,0.08,370.69
2020-08-30 0:00:00,Maharashtra,100573051.7,51859128.64,11197937.56,37515985.53,800000000,0.08,213.96
2020-08-30 0:00:00,Gujarat,157486806.9,62969759.94,11415818.85,83101228.11,700000000,0.08,541.64
2020-08-30 0:00:00,Tamil Nadu,141736277.3,64015049.92,11994848.94,65726378.42,750000000,0.08,399.84
2020-08-30 0:00:00,Karnataka,109706379.7,55586271.4,8108665.54,46011442.73,600000000,0.08,349.88
2020-08-30 0:00:00,Rajasthan,117338699.8,81191464.72,6675630.18,29471604.91,500000000,0.08,268.93
2020-08-31 0:00:00,Maharashtra,117459628.8,72405706.19,6414342.52,38639580.12,800000000,0.08,220.37
2020-08-31 0:00:00,Gujarat,144394850,79925490.98,11023875.9,53445483.11,700000000,0.08,348.35
2020-08-31 0:00:00,Tamil Nadu,125590918.3,79149570.67,6685649.03,39755698.56,750000000,0.08,241.85
2020-08-31 0:00:00,Karnataka,158208411.4,58387981.95,8982476.53,90837952.88,600000000,0.08,690.75
2020-08-31 0:00:00,Rajasthan,131185094.8,86976561.4,8153952.25,36054581.12,500000000,0.08,329
2020-09-01 0:00:00,Maharashtra,133329481.7,63967440.39,9431229.02,59930812.31,800000000,0.08,341.79
2020-09-01 0:00:00,Gujarat,104283762.9,53150911.81,7950693.62,43182157.5,700000000,0.08,281.46
2020-09-01 0:00:00,Tamil Nadu,134742270.3,65015394.22,9835024.96,59891851.08,750000000,0.08,364.34
2020-09-01 0:00:00,Karnataka,136803793.4,54109393.58,7742985.49,74951414.28,600000000,0.08,569.94
2020-09-01 0:00:00,Rajasthan,146383790.6,65844283.18,11619871.84,68919635.56,500000000,0.08,628.89
2020-09-02 0:00:00,Maharashtra,147114085.3,63362383.06,9924508.66,73827193.6,800000000,0.08,421.05
2020-09-02 0:00:00,Gujarat,130579789.4,63074161.19,9652554.07,57853074.09,700000000,0.08,377.08
2020-09-02 0:00:00,Tamil Nadu,143327959.4,65197240.48,9207201.41,68923517.47,750000000,0.08,419.28
2020-09-02 0:00:00,Karnataka,129914138.5,50808135.31,10339128.56,68766874.58,600000000,0.08,522.91
2020-09-02 0:00:00,Rajasthan,152192880.9,65610819.41,11801589.43,74780472.05,500000000,0.08,682.37
2020-09-03 0:00:00,Maharashtra,141936815.1,88654569.87,9284504.81,43997740.37,800000000,0.08,250.92
2020-09-03 0:00:00,Gujarat,128365121.4,74558338.11,10548112.24,43258671.05,700000000,0.08,281.95
2020-09-03 0:00:00,Tamil Nadu,118855346.4,64013879.09,7302890.82,47538576.44,750000000,0.08,289.19
2020-09-03 0:00:00,Karnataka,117719818.5,89338592.15,9404853.22,18976373.13,600000000,0.08,144.3
2020-09-03 0:00:00,Rajasthan,123042393.1,80672044.97,7047830.98,35322517.16,500000000,0.08,322.32
2020-09-04 0:00:00,Maharashtra,102832777.2,65188094.83,8677146.43,28967535.95,800000000,0.08,165.21
2020-09-04 0:00:00,Gujarat,117364829.3,54878478.16,11615447.99,50870903.16,700000000,0.08,331.57
2020-09-04 0:00:00,Tamil Nadu,156522169.3,79742316.8,10109974.31,66669878.22,750000000,0.08,405.58
2020-09-04 0:00:00,Karnataka,117320408.8,82028472.63,6679257.43,28612678.76,600000000,0.08,217.58
2020-09-04 0:00:00,Rajasthan,137714424.7,51149082.63,7915297.13,78650044.94,500000000,0.08,717.68
2020-09-05 0:00:00,Maharashtra,144221129.8,86800908.93,6558078.53,50862142.34,800000000,0.08,290.07
2020-09-05 0:00:00,Gujarat,121763840.9,88347807.69,11866606.44,21549426.74,700000000,0.08,140.46
2020-09-05 0:00:00,Tamil Nadu,125151068.8,86335452.18,10747086.56,28068530.1,750000000,0.08,170.75
2020-09-05 0:00:00,Karnataka,100847518.2,58636126.19,9947760.88,32263631.11,600000000,0.08,245.34
2020-09-05 0:00:00,Rajasthan,124747202,71690430.02,10214703.23,42842068.74,500000000,0.08,390.93
2020-09-06 0:00:00,Maharashtra,129758745,88285231.35,11304994.02,30168519.59,800000000,0.08,172.05
2020-09-06 0:00:00,Gujarat,123938977.8,89625201.05,7861566.17,26452210.55,700000000,0.08,172.41
2020-09-06 0:00:00,Tamil Nadu,124524971.4,71987507.23,10928709.64,41608754.51,750000000,0.08,253.12
2020-09-06 0:00:00,Karnataka,117078778,59698001.95,11573893.89,45806882.16,600000000,0.08,348.32
2020-09-06 0:00:00,Rajasthan,137249157.8,87283807.97,11069968.79,38895381.04,500000000,0.08,354.92
2020-09-07 0:00:00,Maharashtra,119997647.1,71796926.63,7489287.38,40711433.1,800000000,0.08,232.18
2020-09-07 0:00:00,Gujarat,123723643.8,80131767.14,10339873.29,33252003.34,700000000,0.08,216.73
2020-09-07 0:00:00,Tamil Nadu,152437434,70470352.52,11980692.5,69986388.98,750000000,0.08,425.75
2020-09-07 0:00:00,Karnataka,101676762.6,64924194.23,10361267.77,26391300.58,600000000,0.08,200.68
2020-09-07 0:00:00,Rajasthan,154421893.5,57235108.67,6916072.47,90270712.32,500000000,0.08,823.72
2020-09-08 0:00:00,Maharashtra,116628703.6,80719912.88,8817050.29,27091740.42,800000000,0.08,154.51
2020-09-08 0:00:00,Gujarat,137144864.3,55876162.02,9719901.53,71548800.78,700000000,0.08,466.34
2020-09-08 0:00:00,Tamil Nadu,136435313.5,72495703.1,7936623.43,56002986.98,750000000,0.08,340.68
2020-09-08 0:00:00,Karnataka,116674132.8,87480679.19,9820681.67,19372771.96,600000000,0.08,147.31
2020-09-08 0:00:00,Rajasthan,103321431.6,64095334.18,8303512.96,30922584.43,500000000,0.08,282.17
2020-09-09 0:00:00,Maharashtra,120465389.4,80118793.94,8791862.83,31554732.61,800000000,0.08,179.96
2020-09-09 0:00:00,Gujarat,147816470.5,74360703.97,11234392.45,62221374.07,700000000,0.08,405.55
2020-09-09 0:00:00,Tamil Nadu,150410852.1,80408640.01,6891536.87,63110675.18,750000000,0.08,383.92
2020-09-09 0:00:00,Karnataka,139800490.7,55670944.76,10514857.41,73614688.48,600000000,0.08,559.78
2020-09-09 0:00:00,Rajasthan,103914187.6,75891225.13,6388975.96,21633986.5,500000000,0.08,197.41
2020-09-10 0:00:00,Maharashtra,158902977.1,61075568.51,8139074.97,89688333.66,800000000,0.08,511.5
2020-09-10 0:00:00,Gujarat,144780312.6,66936712.46,8302118.79,69541481.32,700000000,0.08,453.26
2020-09-10 0:00:00,Tamil Nadu,126207346.8,82116303.79,6142924.71,37948118.3,750000000,0.08,230.85
2020-09-10 0:00:00,Karnataka,124559361.3,81442669.92,8411469.35,34705222.06,600000000,0.08,263.9
2020-09-10 0:00:00,Rajasthan,150561691.5,85758322.88,9368552.7,55434815.92,500000000,0.08,505.84
2020-09-11 0:00:00,Maharashtra,148548893.6,73626116.2,9797182.89,65125594.49,800000000,0.08,371.42
2020-09-11 0:00:00,Gujarat,123249316.4,83988464.36,8001805.34,31259046.71,700000000,0.08,203.74
2020-09-11 0:00:00,Tamil Nadu,135791259,71751060.16,7835132.68,56205066.19,750000000,0.08,341.91
2020-09-11 0:00:00,Karnataka,120723803.1,87033200.93,11760797.11,21929805.01,600000000,0.08,166.76
2020-09-11 0:00:00,Rajasthan,131815366.2,87784065.97,6522225.03,37509075.25,500000000,0.08,342.27
2020-09-12 0:00:00,Maharashtra,159387442.1,75418890.04,6394390.37,77574161.69,800000000,0.08,442.42
2020-09-12 0:00:00,Gujarat,155099678.5,78434911.85,8555536.67,68109229.94,700000000,0.08,443.93
2020-09-12 0:00:00,Tamil Nadu,102433317.2,65518595.82,6756199.62,30158521.76,750000000,0.08,183.46
2020-09-12 0:00:00,Karnataka,151451063.3,60588261.85,8293394.21,82569407.22,600000000,0.08,627.87
2020-09-12 0:00:00,Rajasthan,119019257.6,80140571.26,10956408.7,27922277.61,500000000,0.08,254.79
2020-09-13 0:00:00,Maharashtra,109404534.6,60580211.88,8628364.08,40195958.68,800000000,0.08,229.24
2020-09-13 0:00:00,Gujarat,102122935.7,57237593.25,7555250.25,37330092.18,700000000,0.08,243.31
